label,Long,Lat,B2,B3,B4,B5,B8,B8A,B11,B12
open water,105.67044416000005,19.65932829600007,0.0915,0.1181,0.10505,0.13835,0.1322,0.1087,0.04405,0.0282
open water,105.66977164900004,19.65879388200005,0.0836,0.1116,0.0845,0.1202,0.08705,0.0796,0.03505,0.02395
open water,105.66983137300008,19.658967040000046,0.0877,0.11315,0.0847,0.11225,0.08795,0.07985,0.03845,0.0287
open water,105.67043643400008,19.659037898000065,0.1082,0.1399,0.1213,0.1457,0.1263,0.1249,0.04695,0.03105
open water,105.67021844900006,19.659231216000023,0.1142,0.1426,0.1171,0.1447,0.11675,0.1106,0.04215,0.03035
open water,105.66970767000004,19.65882124700005,0.0832,0.11135,0.0852,0.1202,0.0864,0.0796,0.03505,0.02395
open water,105.67013605200005,19.65871537000004,0.1042,0.1317,0.1189,0.13405,0.1294,0.12235,0.0926,0.06135
open water,105.66965907100004,19.659190412000044,0.0882,0.1131,0.08575,0.1136,0.08865,0.0819,0.0382,0.0275
open water,105.66961462700004,19.658762143000047,0.07595,0.1135,0.0865,0.10315,0.07965,0.061,0.05055,0.0329
open water,105.66993733800004,19.65918742900004,0.1026,0.1275,0.1045,0.12295,0.10365,0.09125,0.0423,0.02955
open water,105.67030085200008,19.65954480600004,0.1022,0.128,0.1173,0.1417,0.1236,0.1212,0.06845,0.0432
open water,105.67003673000004,19.65866218700006,0.09555,0.1251,0.0999,0.13405,0.1068,0.12235,0.0926,0.06135
open water,105.67032427900004,19.65930935900008,0.1156,0.1446,0.1211,0.1441,0.12355,0.12165,0.0473,0.03295
open water,105.67025686200007,19.65925284900004,0.1142,0.1426,0.1171,0.1447,0.11675,0.1106,0.04215,0.03035
open water,105.66972717500003,19.65941476400008,0.0879,0.1155,0.087,0.11805,0.08515,0.1076,0.06815,0.0468
open water,105.66974230800008,19.659259319000057,0.0863,0.11435,0.0862,0.1136,0.08235,0.0819,0.0382,0.0275
open water,105.66994070600003,19.658638548000056,0.06475,0.0956,0.079,0.1195,0.0964,0.0893,0.06525,0.0495
open water,105.66992457000003,19.65875207600004,0.0873,0.1117,0.0848,0.1173,0.0873,0.08225,0.0363,0.02995
open water,105.67038501200004,19.65916217800003,0.1079,0.1399,0.1237,0.14435,0.1265,0.1255,0.046,0.03165
open water,105.67031455700004,19.65925950700005,0.112,0.1444,0.1204,0.14435,0.12145,0.1255,0.046,0.03165
open water,105.66991245300004,19.65928013500008,0.1158,0.1452,0.1191,0.1376,0.11695,0.10675,0.04915,0.03295
open water,105.67031227600006,19.659515903000056,0.1072,0.1383,0.1195,0.1417,0.1221,0.1212,0.06845,0.0432
open water,105.67026628700006,19.65963705700005,0.1022,0.128,0.1173,0.1417,0.1236,0.1212,0.06845,0.0432
open water,105.66958867100004,19.659305508000045,0.0923,0.1161,0.0883,0.1241,0.0938,0.0938,0.0701,0.0468
open water,105.66971515800007,19.658700253000063,0.0746,0.10995,0.0841,0.12015,0.0877,0.08975,0.05335,0.0371
open water,105.67009633400004,19.659687055000063,0.0916,0.1176,0.09395,0.14415,0.0992,0.1081,0.05625,0.0404
open water,105.67013133300009,19.659062535000032,0.0951,0.1231,0.09685,0.14705,0.1022,0.1082,0.0452,0.03015
open water,105.67051477400008,19.65905380600003,0.0962,0.1248,0.1133,0.14575,0.1258,0.12395,0.04855,0.0287
open water,105.66969241100009,19.65860896000004,0.0663,0.102,0.08605,0.12015,0.089,0.08975,0.05335,0.0371
open water,105.67011921600005,19.65914345300008,0.0986,0.126,0.09925,0.1447,0.102,0.1106,0.04215,0.03035
open water,105.67061257600004,19.65938174900004,0.0916,0.11495,0.0914,0.13835,0.114,0.1087,0.04405,0.0282
open water,105.66958832000005,19.65886624300004,0.08325,0.1127,0.0873,0.10315,0.08035,0.061,0.05055,0.0329
open water,105.66996780200007,19.659542783000063,0.1057,0.1288,0.103,0.1317,0.111,0.1181,0.08415,0.05995
open water,105.67021639600004,19.65874762900006,0.1144,0.1437,0.1293,0.15145,0.1446,0.1123,0.0566,0.0354
open water,105.66998187200004,19.659445254000047,0.1158,0.1452,0.1191,0.1376,0.11695,0.10675,0.04915,0.03295
open water,105.67064776100004,19.65905053600005,0.0889,0.1102,0.0894,0.12185,0.11585,0.1047,0.06545,0.04415
open water,105.67073974300008,19.659132621000023,0.0912,0.1122,0.0852,0.13025,0.1106,0.10705,0.0701,0.0462
open water,105.66938689000004,19.65918720200005,0.0591,0.0928,0.06645,0.12455,0.0627,0.1306,0.13645,0.1023
open water,105.66984867500008,19.658820156000047,0.08425,0.11165,0.0863,0.1173,0.08505,0.08225,0.0363,0.02995
open water,105.66991422400008,19.658662701000026,0.0787,0.1084,0.0833,0.1195,0.09015,0.0893,0.06525,0.0495
open water,105.66960151500004,19.659149839000065,0.0882,0.1135,0.086,0.11445,0.0883,0.0691,0.0491,0.0342
open water,105.66948094900005,19.658670561000065,0.05965,0.08795,0.06375,0.09485,0.059,0.055,0.06575,0.04745
open water,105.67071167400007,19.659211288000048,0.08875,0.1116,0.0881,0.13025,0.10475,0.10705,0.0701,0.0462
open water,105.66983259300008,19.65902473500006,0.0907,0.1128,0.0859,0.11225,0.0846,0.07985,0.03845,0.0287
open water,105.66953131800004,19.659074214000043,0.0661,0.09185,0.07075,0.11445,0.0622,0.0691,0.0491,0.0342
open water,105.66988546800007,19.659085254000047,0.0907,0.1128,0.0859,0.11225,0.0846,0.07985,0.03845,0.0287
open water,105.67050366800004,19.65904378700004,0.0962,0.1248,0.1133,0.14575,0.1258,0.12395,0.04855,0.0287
open water,105.67016888400008,19.65917231100008,0.0986,0.126,0.09925,0.1447,0.102,0.1106,0.04215,0.03035
open water,105.67063338400004,19.65883625900005,0.08735,0.116,0.0953,0.1459,0.11775,0.16325,0.13235,0.09675
open water,105.66944866400009,19.658924305000028,0.05995,0.09075,0.06665,0.11525,0.05995,0.1026,0.1206,0.0949
open water,105.66947935600004,19.659059918000025,0.0661,0.09185,0.07075,0.11445,0.0622,0.0691,0.0491,0.0342
open water,105.67055065200007,19.658849858000053,0.0881,0.1184,0.0979,0.14235,0.1147,0.1269,0.07135,0.0482
open water,105.66936104100004,19.659103463000065,0.06125,0.0972,0.0873,0.11525,0.1129,0.1026,0.1206,0.0949
open water,105.67050221300008,19.65948662000005,0.0908,0.1171,0.1003,0.14415,0.11745,0.15235,0.1038,0.07065
open water,105.67027698400004,19.65911388200004,0.1123,0.1454,0.1215,0.14435,0.1235,0.1255,0.046,0.03165
open water,105.67042932400004,19.658803573000057,0.1054,0.1333,0.1264,0.1519,0.1426,0.1288,0.06085,0.03895
open water,105.66993411900006,19.65926350700005,0.1026,0.1275,0.1045,0.12295,0.10365,0.09125,0.0423,0.02955
open water,105.66987299200008,19.659283979000065,0.09285,0.1164,0.09265,0.12295,0.0922,0.09125,0.0423,0.02955
open water,105.67009100200004,19.659616519000053,0.1151,0.1471,0.1185,0.14415,0.12265,0.1081,0.05625,0.0404
open water,105.66969830500004,19.658549339000047,0.0658,0.0964,0.08105,0.14015,0.10495,0.17855,0.15235,0.11605
open water,105.56907941800004,19.912987757000053,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56912432000009,19.91297513200004,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56909538300005,19.912903726000025,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56910416900008,19.91282716300003,0.0988,0.1354,0.1254,0.1397,0.2285,0.2539,0.1866,0.1304
open water,105.56904000500003,19.91309840200006,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56904990800004,19.912952622000034,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56909424000008,19.912943385000062,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56900999000004,19.913084844000025,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56908093400004,19.91304344300005,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56914110000008,19.912813432000064,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56912396200003,19.912975552000034,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56907831100004,19.913038474000075,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56901172800008,19.91311800900008,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56907688100004,19.913027647000035,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56904560300006,19.913078738000024,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56913567200009,19.912987310000062,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56905960900008,19.91296737600004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56908726800005,19.91296797800004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56903173000006,19.91305083800006,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56908595400004,19.91309951200003,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56910168100006,19.91304665800004,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56916758300008,19.912806102000047,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56907395300004,19.91293965400008,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56904433000004,19.91306010600005,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56901368300004,19.913137156000065,0.1278,0.1562,0.1796,0.2637,0.1933,0.2718,0.2878,0.2671
open water,105.56911029000008,19.913039302000072,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56903320100008,19.91313151100008,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56909200600006,19.91299061600005,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56907075200009,19.91316167900004,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56900965200003,19.91309427800008,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56913065300004,19.912983613000048,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56907112600004,19.913075690000028,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56914466300007,19.91286642800003,0.1008,0.1352,0.1362,0.1984,0.2253,0.2618,0.2303,0.1904
open water,105.56901851700007,19.91302809100005,0.1782,0.2296,0.2428,0.2115,0.2868,0.2867,0.2566,0.215
open water,105.56914363800009,19.91279737400004,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56905991200004,19.912988476000063,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56909537000008,19.91303015200004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56910341700006,19.91295981600007,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56908961600004,19.91296578500004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56908909300004,19.912981420000047,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56907789500008,19.91292113700007,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56908164500004,19.91305915700008,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56900301900004,19.913085118000023,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56906222700007,19.91296862100006,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56901804100004,19.91314720800005,0.1278,0.1562,0.1796,0.2637,0.1933,0.2718,0.2878,0.2671
open water,105.56915677400008,19.912754423000024,0.0433,0.068,0.0503,0.1397,0.2196,0.2539,0.1866,0.1304
open water,105.56907825900004,19.913034967000044,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56917042900004,19.91280836800007,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56916996300004,19.912804488000063,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56909624800004,19.913051721000045,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56913685700005,19.91281812700004,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56906859100008,19.913149721000025,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56904634300008,19.91317183800004,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56904951900005,19.91314061100008,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56914402800004,19.91290003900008,0.1008,0.1352,0.1362,0.1984,0.2253,0.2618,0.2303,0.1904
open water,105.56909277600003,19.91297941500005,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56911429000009,19.91286694900004,0.1008,0.1352,0.1362,0.1984,0.2253,0.2618,0.2303,0.1904
open water,105.56907034700004,19.91298027700003,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56905204000007,19.91315580600008,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56900176200008,19.91308480600003,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56906021700009,19.913155542000027,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56901053200004,19.913061010000035,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56915321400004,19.912770521000027,0.0433,0.068,0.0503,0.1397,0.2196,0.2539,0.1866,0.1304
open water,105.56905158000006,19.91308549300004,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56915524000004,19.912813616000047,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56906751400004,19.913046586000064,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56909009800006,19.912989223000068,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56907772200007,19.912997803000053,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56911911700008,19.91295504800007,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56908364500003,19.91295824200005,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56899767200008,19.913110105000044,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56908672500003,19.912989647000074,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56911943500006,19.912847430000056,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56905718000009,19.913163296000047,0.1562,0.198,0.2084,0.2282,0.2406,0.2874,0.2714,0.2428
open water,105.56909667300005,19.912902278000047,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56910013600007,19.91300678700003,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56911851000008,19.91300026100004,0.1418,0.188,0.1942,0.1984,0.2898,0.2618,0.2303,0.1904
open water,105.56902483600004,19.913054190000025,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56909159100007,19.91300113400007,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56917825000004,19.91279325700004,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56912634600008,19.912822942000048,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56905803400008,19.913118246000067,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56904793000004,19.91299453600004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56915353500004,19.912799405000044,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56916897300005,19.91276808200007,0.0433,0.068,0.0503,0.1397,0.2196,0.2539,0.1866,0.1304
open water,105.56904493500008,19.91304249800004,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56905173200003,19.913089427000045,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56909257200005,19.91304248900008,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56914891300003,19.912805793000075,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56903542800006,19.913051573000075,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56906000000004,19.912935338000068,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56904142400003,19.91296688400007,0.1188,0.1562,0.1628,0.1984,0.1896,0.2618,0.2303,0.1904
open water,105.56902063500009,19.913086097000075,0.1698,0.2056,0.2222,0.2637,0.2554,0.2718,0.2878,0.2671
open water,105.56914605500003,19.912789548000035,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56911023500004,19.912823881000065,0.0988,0.1354,0.1254,0.1397,0.2285,0.2539,0.1866,0.1304
open water,105.56910831100004,19.912889394000047,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.56916254100008,19.912839048000023,0.064,0.0889,0.0846,0.1397,0.1924,0.2539,0.1866,0.1304
open water,105.56904418500004,19.91310362400004,0.1338,0.176,0.1808,0.2282,0.2059,0.2874,0.2714,0.2428
open water,105.56916417900004,19.912867272000028,0.1008,0.1352,0.1362,0.1984,0.2253,0.2618,0.2303,0.1904
open water,105.56908268300003,19.91292610200003,0.118,0.1584,0.1808,0.1984,0.2077,0.2618,0.2303,0.1904
open water,105.42345811000008,19.912286781000034,0.0526,0.0834,0.0582,0.0773,0.0517,0.0687,0.0559,0.0363
open water,105.42322985200008,19.912749278000035,0.0578,0.0886,0.0642,0.0806,0.0493,0.0592,0.061,0.0414
open water,105.42317671700005,19.91292859600003,0.056,0.0883,0.0669,0.0723,0.0598,0.0584,0.0546,0.0398
open water,105.42351170300007,19.91171881100007,0.0446,0.0806,0.0624,0.078,0.0678,0.0984,0.0705,0.045
open water,105.42253118700006,19.91334628100003,0.058,0.0998,0.0902,0.1034,0.0597,0.105,0.0913,0.0662
open water,105.42313068200008,19.91171326400007,0.06,0.0988,0.0808,0.0968,0.1015,0.0766,0.0666,0.0497
open water,105.42295610600009,19.913043834000064,0.0536,0.0897,0.0714,0.0893,0.0992,0.0854,0.0915,0.0566
open water,105.42310000200006,19.91169928100004,0.06,0.0988,0.0808,0.0968,0.1015,0.0766,0.0666,0.0497
open water,105.42254632600007,19.91315435300004,0.0684,0.0959,0.1246,0.1372,0.177,0.1365,0.139,0.0858
open water,105.42317408400004,19.91193008600004,0.0603,0.102,0.0882,0.1214,0.106,0.1364,0.1135,0.0813
open water,105.42339742600008,19.91228570800008,0.0542,0.0855,0.0623,0.0797,0.0522,0.0607,0.0566,0.0423
open water,105.42329906400003,19.91189212400008,0.0554,0.0966,0.0666,0.0826,0.0475,0.04,0.0395,0.0252
open water,105.42294335400004,19.91305642500004,0.0508,0.083,0.0647,0.0893,0.0756,0.0854,0.0915,0.0566
open water,105.42355461100004,19.91188171000005,0.056,0.0944,0.0744,0.0807,0.0652,0.0623,0.0375,0.0242
open water,105.42311356700009,19.912983957000048,0.0538,0.087,0.0722,0.0936,0.0579,0.1038,0.0994,0.0667
open water,105.42333082500004,19.912660078000044,0.0572,0.0876,0.0668,0.0806,0.0633,0.0592,0.061,0.0414
open water,105.42275583400004,19.91324673400004,0.0524,0.0826,0.0738,0.099,0.081,0.1147,0.0902,0.0626
open water,105.42354039600008,19.91212554700008,0.0522,0.0862,0.065,0.0753,0.0459,0.052,0.0451,0.0246
open water,105.42319148700004,19.912695806000045,0.0576,0.0886,0.0643,0.0981,0.0458,0.0971,0.0929,0.0645
open water,105.42342580800003,19.911868010000035,0.0492,0.084,0.0672,0.0807,0.093,0.0623,0.0375,0.0242
open water,105.42320275700008,19.911638088000075,0.0558,0.098,0.0741,0.0968,0.0438,0.0766,0.0666,0.0497
open water,105.42277917000006,19.91323624100005,0.0514,0.0762,0.0784,0.099,0.1099,0.1147,0.0902,0.0626
open water,105.42345480200004,19.911902825000027,0.056,0.0944,0.0744,0.0807,0.0652,0.0623,0.0375,0.0242
open water,105.42254526400006,19.913242901000046,0.057,0.0998,0.1002,0.1372,0.1108,0.1365,0.139,0.0858
open water,105.42251416700007,19.91332733700005,0.058,0.0998,0.0902,0.1034,0.0597,0.105,0.0913,0.0662
open water,105.42322858400009,19.91167974300004,0.0575,0.0946,0.076,0.0909,0.0641,0.0667,0.0514,0.0349
open water,105.42314695700009,19.912913137000032,0.056,0.0883,0.0669,0.0723,0.0598,0.0584,0.0546,0.0398
open water,105.42316710000004,19.91257574400004,0.0565,0.1002,0.0972,0.1188,0.1183,0.1884,0.1326,0.0925
open water,105.42316328300006,19.912740179000025,0.0576,0.0886,0.0643,0.0981,0.0458,0.0971,0.0929,0.0645
open water,105.42352379800008,19.911991259000047,0.0544,0.0912,0.0709,0.0753,0.0489,0.052,0.0451,0.0246
open water,105.42325671700009,19.912654748000023,0.0564,0.0903,0.0636,0.0806,0.0453,0.0592,0.061,0.0414
open water,105.42346785300003,19.91235004900005,0.0491,0.0838,0.062,0.0919,0.0621,0.1394,0.103,0.0647
